transaction_date,post_date,description,category,type,amount,transaction_class,source_file,account_type,institution,month
2026-05-23,2026-05-24,LION FOOD CENTER,Groceries,Sale,-10.7,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-23,2026-05-24,UEP*PING'S BISTRO CUPERTI,Food & Drink,Sale,-30.72,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-23,2026-05-24,Amazon.com*3Y9GU0FS3,Shopping,Sale,-27.73,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-24,WHOLEFDS STC 10267,Groceries,Sale,-18.36,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-23,2026-05-24,TESLA SUPERCHARGER US,Automotive,Sale,-14.84,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-24,Amazon.com*P90SK6643,Shopping,Sale,-11.49,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-24,I2G Eppler Garage Door,Professional Services,Sale,-735.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-23,2026-05-24,SANTA CLARA GROCERY,Groceries,Sale,-55.98,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-22,AUTOMATIC PAYMENT - THANK,,Payment,8272.97,transfer,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-22,Amazon.com*4181U11M3,Shopping,Sale,-2.43,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-21,2026-05-22,CVS/PHARMACY #09896,Health & Wellness,Sale,-4.39,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-22,Amazon.com*FF92E1PJ3,Shopping,Sale,-23.42,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-21,2026-05-22,TESLA SUPERCHARGER US,Automotive,Sale,-8.41,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-22,CHARGEPOINT 8887584389,Automotive,Sale,-12.64,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-22,2026-05-22,Amazon.com*X51U01DZ3,Shopping,Sale,-7.67,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-21,2026-05-22,WHOLEFDS STC 10267,Groceries,Sale,-6.56,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-21,2026-05-22,CHARGEPOINT 8887584389,Automotive,Sale,-4.84,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-21,2026-05-22,PLEASANTON GROCERY,Groceries,Sale,-13.05,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-22,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-6.64,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-22,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-6.15,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-21,GROCERY OUTLET SOUT,Groceries,Sale,-37.65,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-21,Amazon.com*5N4PG0V13,Shopping,Sale,-37.44,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-20,Essential Service Pros  I,Home,Sale,-740.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-20,TESLA SUPERCHARGER US,Automotive,Sale,-7.84,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,SUBWAY 15890,Food & Drink,Sale,-14.27,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,TESLA SUPERCHARGER US,Automotive,Sale,-12.29,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,Amazon.com*ZO6WE6Z93,Shopping,Sale,-38.48,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,WHOLEFDS SVL#10707,Groceries,Sale,-11.83,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,Amazon.com*GT4S94N23,Shopping,Sale,-17.02,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-18,2026-05-20,SPROUTS FARMERS MAR,Groceries,Sale,-58.76,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-20,2026-05-20,Amazon.com*Y78ZV3PB3,Shopping,Sale,-55.95,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,GROCERY OUTLET SOUT,Groceries,Sale,-25.55,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-18,2026-05-20,TRADER JOE S #232,Groceries,Sale,-19.56,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-20,WHOLEFDS STC 10267,Groceries,Sale,-31.41,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-20,CA DMV FEE,Bills & Utilities,Sale,-10.82,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-19,AMAZON MKTPL*Z11UF2B13,Shopping,Sale,-16.44,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-18,2026-05-19,AMAZON MKTPL*0B9QH2RV3,Shopping,Sale,-16.45,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-19,STATE OF CALIF DMV INT SC,Bills & Utilities,Sale,-555.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-18,2026-05-19,PLEASANTON GROCERY,Groceries,Sale,-8.81,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-19,2026-05-19,AMAZON MKTPL*OT5K719M3,Shopping,Sale,-63.92,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-18,AMAZON MKTPL*BF6HZ01Q0,Shopping,Sale,-26.33,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-18,SAN MATEO PARKS  MARINA,Bills & Utilities,Sale,-6.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-18,UEP*PING'S BISTRO CUPERTI,Food & Drink,Sale,-32.91,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-18,7-ELEVEN 25717,Gas,Sale,-8.78,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-18,CHARGEPOINT 8887584389,Automotive,Sale,-2.25,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-18,7-ELEVEN 14259,Gas,Sale,-4.39,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-18,AMAZON MKTPL*JQ6UC2SC3,Shopping,Sale,-29.07,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,MCDONALD'S F4524,Food & Drink,Sale,-12.52,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,ZIPAIR      00000006E4CK3,Travel,Sale,-787.26,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,TESLA SUPERCHARGER US,Automotive,Sale,-8.69,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-17,HUNAN HOUSE,Food & Drink,Sale,-22.91,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,AMAZON MKTPL*D14EK3WT3,Shopping,Sale,-36.18,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,Sky Zone San Jose Camb,Entertainment,Sale,-6.55,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-17,THE HOME DEPOT #6636,Home,Sale,-45.14,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-17,CHARGEPOINT 8887584389,Automotive,Sale,-4.97,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,WHOLEFDS STC 10267,Groceries,Sale,-97.11,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,SANTA CLARA GROCERY,Groceries,Sale,-26.97,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,CHARGEPOINT 8887584389,Automotive,Sale,-10.67,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-16,2026-05-17,Sky Zone San Jose Camb,Entertainment,Sale,-37.99,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,WHOLEFDS STC 10267,Groceries,Sale,-21.34,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-17,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-11.36,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-17,Amazon.com*BF3PN10V0,Shopping,Sale,-30.74,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-3.4,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,AMAZON MKTPL*BF1715O10,Shopping,Sale,-28.07,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-9.66,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,WHOLEFDS ALM #10259,Groceries,Sale,-7.28,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,Amazon.com*BF5ER0CL0,Shopping,Sale,-5.23,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-17,AMAZON MKTPL*G89EE3FS3,Shopping,Sale,-24.13,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-17,2026-05-17,AMAZON MKTPL*TN53J0BL3,Shopping,Sale,-13.88,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-15,2026-05-17,Amazon.com*ZA97V6P63,Shopping,Sale,-6.98,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-13,2026-05-15,TRADER JOE S #232,Groceries,Sale,-62.05,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-15,GROCERY OUTLET SOUT,Groceries,Sale,-35.02,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-15,AMAZON MKTPL*BV7IQ49I0,Shopping,Sale,-37.3,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-15,GEICO  *AUTO,Bills & Utilities,Sale,-91.18,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-13,2026-05-15,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-6.88,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-15,TESLA SUPERCHARGER US,Automotive,Sale,-4.86,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-15,WHOLEFDS STC 10267,Groceries,Sale,-11.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-12,2026-05-14,CHARGEPOINT 8887584389,Automotive,Sale,-3.68,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-13,2026-05-14,AMAZON MKTPL*BF0UV7MF1,Shopping,Sale,-36.69,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-12,2026-05-14,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-11.36,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-13,2026-05-14,MCDONALD'S F4524,Food & Drink,Sale,-4.83,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-13,2026-05-14,WEEE INC.,Groceries,Sale,-78.62,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-12,2026-05-14,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-1.37,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-14,2026-05-14,TESLA SUPERCHARGER US,Automotive,Sale,-4.95,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-13,TST*PLANTA- PLEASANTON,Food & Drink,Sale,-6.62,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-13,CHARGEPOINT 8887584389,Automotive,Sale,-10.01,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-13,TRADER JOE S #062,Groceries,Sale,-5.98,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-12,2026-05-13,WHOLEFDS STC 10267,Groceries,Sale,-14.93,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-13,TST*PLANTA- PLEASANTON,Food & Drink,Sale,-7.19,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-12,Amazon.com*BF6JX9JE1,Shopping,Sale,-29.57,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-12,TARGET        00003236,Shopping,Sale,-43.89,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-12,SANTA CLARA GROCERY,Groceries,Sale,-41.37,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-12,2026-05-12,TESLA SUPERCHARGER US,Automotive,Sale,-9.48,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-12,TST* DAINTY CUISINE,Food & Drink,Sale,-18.54,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-11,AMAZON MKTPL*LN8E66HV3,Shopping,Sale,-112.83,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-11,THE HOME DEPOT #0629,Home,Sale,-195.08,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-11,THE HOME DEPOT #0629,Home,Return,195.08,refund,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-11,CHARGEPOINT 8887584389,Automotive,Sale,-2.83,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-11,2026-05-11,Sky Zone San Jose Camb,Entertainment,Sale,-4.8,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-11,AMAZON MKTPL*DV17F4D33,Shopping,Sale,-115.23,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-11,THE HOME DEPOT #6635,Home,Return,303.6,refund,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,CHARGEPOINT 8887584389,Automotive,Sale,-2.88,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,CHARGEPOINT 8887584389,Automotive,Sale,-6.58,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-10,APPLIEDMATERIALB52CAFE,Food & Drink,Sale,-11.36,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-10,TEB*MARY MARGARET O'NEILL,Health & Wellness,Sale,-492.05,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-10,AMAZON MKTPL*BV2CA7W51,Shopping,Sale,-15.34,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-10,TESLA SUPERCHARGER US,Automotive,Sale,-22.68,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,THE HOME DEPOT #6635,Home,Sale,-3.18,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,Amazon.com*BF9U018Y2,Shopping,Sale,-29.68,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,AMAZON MKTPL*BV5G14SO1,Shopping,Sale,-12.22,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,HUNAN HOUSE,Food & Drink,Sale,-22.91,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,99 RANCH #1779,Groceries,Sale,-27.88,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-10,2026-05-10,Amazon.com*Q08RW0ZO3,Shopping,Sale,-11.21,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,MCDONALD'S F19799,Food & Drink,Sale,-5.27,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-10,TRADER JOE S #063,Groceries,Sale,-54.34,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-10,NIJIYA MARKET #61,Groceries,Sale,-28.44,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,THE HOME DEPOT #6635,Home,Sale,-303.6,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,WHOLEFDS STC 10267,Groceries,Sale,-69.94,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,MCDONALD'S F4524,Food & Drink,Sale,-8.34,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,AMAZON MKTPL*BV36J1RI1,Shopping,Sale,-32.97,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-09,2026-05-10,SANTA CLARA GROCERY,Groceries,Sale,-35.33,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-08,2026-05-10,TRADER JOE S #232,Groceries,Sale,-20.57,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-08,Amazon.com*BF6LV0GF2,Shopping,Sale,-32.9,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-07,2026-05-08,AI PRODUCT ACADEMY,Education,Sale,-1999.0,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-06,2026-05-08,CHARGEPOINT 8887584389,Automotive,Sale,-8.14,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-06,2026-05-07,Amazon.com*BV09G5TU1,Shopping,Sale,-19.94,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-06,2026-05-07,WHOLEFDS BLL 10320,Groceries,Sale,-28.64,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-06,2026-05-07,LION FOOD CENTER,Groceries,Sale,-36.7,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-05,2026-05-07,CATOS TACOS,Food & Drink,Sale,-15.95,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
2026-05-06,2026-05-07,TESLA SUPERCHARGER US,Automotive,Sale,-10.72,expense,Chase credit 8943_Activity20260101_20260617_20260617.CSV,credit_card,Chase,2026-05
